timesteps,reward,episode_length
9864,0.0,5
9872,0.0,3
9888,0.0,5
9888,0.0,5
9896,1.0,14
9928,0.0,5
9928,1.0,16
9936,0.0,5
9968,0.0,5
9976,0.0,5
10000,1.0,16
10008,0.0,5
10008,1.0,15
10016,2.0,21
10016,0.0,5
10024,2.0,28
10040,0.0,5
10048,0.0,5
10056,0.0,5
10056,0.0,5
10064,0.0,5
10080,0.0,5
10088,0.0,5
10096,0.0,5
10096,2.0,29
10096,0.0,5
10104,0.0,5
10120,2.0,24
10128,0.0,5
10136,0.0,5
10136,0.0,5
10136,0.0,5
10144,0.0,5
10160,0.0,5
10176,0.0,5
10176,0.0,5
10184,0.0,5
10192,2.0,23
10200,0.0,5
10216,0.0,5
10224,0.0,5
10232,0.0,5
10256,0.0,5
10264,0.0,5
10264,2.0,23
10272,0.0,5
10296,0.0,5
10304,0.0,5
10304,0.0,5
10320,2.0,23
10320,2.0,24
10336,0.0,5
10336,1.0,17
10344,0.0,5
10344,0.0,5
10360,2.0,23
10376,0.0,5
10376,0.0,5
10384,0.0,5
10400,0.0,5
10408,1.0,17
10416,0.0,5
10416,0.0,5
10448,0.0,5
10456,1.0,17
10456,1.0,17
10488,0.0,5
10520,1.0,17
10528,2.0,23
10528,0.0,5
10536,1.0,17
10560,0.0,5
10568,0.0,5
10568,0.0,5
10576,0.0,5
10592,1.0,17
10600,2.0,23
10600,0.0,5
10600,2.0,23
10608,0.0,5
10608,0.0,5
10616,0.0,5
10624,0.0,3
10624,0.0,3
10640,2.0,23
10648,0.0,5
10648,0.0,3
10664,0.0,3
10664,0.0,5
10688,0.0,5
10688,0.0,3
10712,1.0,14
10720,1.0,14
10728,1.0,17
10728,0.0,5
10728,0.0,5
10728,1.0,14
10736,0.0,3
10752,0.0,3
10752,0.0,3
10760,0.0,5
10816,2.0,21
10840,0.0,3
10848,1.0,15
10848,2.0,23
10864,0.0,3
10864,1.0,16
10872,0.0,3
10880,1.0,16
10896,2.0,21
10896,0.0,3
10904,0.0,5
10904,0.0,5
10920,0.0,5
